year,sector,industry,business,filename,keyword,count,esg,type
2566,Financials,Insurance,TLI2_2566,TLI2_2566.PDF,บริการทางการเงิน,2,E,predefined
2566,Financials,Insurance,TLI2_2566,TLI2_2566.PDF,การกำกับดูแลข้อมูล,2,G,predefined
2566,Financials,Insurance,TLI2_2566,TLI2_2566.PDF,Technology,2,E,predefined
2566,Financials,Insurance,TLI2_2566,TLI2_2566.PDF,การใช้พลังงานอย่างมีประสิทธิภาพ,2,E,predefined
2566,Financials,Insurance,TLI2_2566,TLI2_2566.PDF,ความเป็นส่วนตัว,2,G,predefined
2566,Financials,Insurance,TLI2_2566,TLI2_2566.PDF,Framework,2,G,predefined
2566,Financials,Insurance,TLI2_2566,TLI2_2566.PDF,Conflict of Interest,1,G,predefined
2566,Financials,Insurance,TLI2_2566,TLI2_2566.PDF,Climate,1,E,predefined
2566,Financials,Insurance,TLI2_2566,TLI2_2566.PDF,ประสิทธิภาพการใช้ทรัพยากร,1,E,predefined
2566,Financials,Insurance,TLI2_2566,TLI2_2566.PDF,Circular Economy,1,E,predefined
2566,Financials,Insurance,TLI2_2566,TLI2_2566.PDF,Financial Services,1,S,predefined
2566,Financials,Insurance,TLI2_2566,TLI2_2566.PDF,Trading,1,E,predefined
2566,Financials,Insurance,TLI2_2566,TLI2_2566.PDF,Conflict of Interest,1,G,predefined
2566,Financials,Insurance,TLI2_2566,TLI2_2566.PDF,Data Privacy,1,G,predefined
2566,Financials,Insurance,TLI2_2566,TLI2_2566.PDF,สตรี,1,S,predefined
2566,Financials,Insurance,TLI2_2566,TLI2_2566.PDF,ความปลอดภัยทางไซเบอร์,1,G,predefined
2566,Financials,Insurance,TLI2_2566,TLI2_2566.PDF,Corporate Social Responsibility,1,S,predefined
2566,Financials,Insurance,TLI2_2566,TLI2_2566.PDF,การประเมินผลกระทบ,1,G,predefined
2566,Financials,Insurance,TLI2_2566,TLI2_2566.PDF,Shareholder,1,G,predefined
2566,Financials,Insurance,TLI2_2566,TLI2_2566.PDF,การปฏิบัติตามข้อกำหนด,1,G,predefined
2566,Financials,Insurance,TLI2_2566,TLI2_2566.PDF,Data Privacy,1,G,predefined
2566,Financials,Insurance,TLI2_2566,TLI2_2566.PDF,Certificate,1,E,predefined
2566,Financials,Insurance,TLI2_2566,TLI2_2566.PDF,การใช้น้ำ,1,E,predefined
2566,Financials,Insurance,TLI2_2566,TLI2_2566.PDF,Energy,1,E,predefined
2566,Financials,Insurance,TLI2_2566,TLI2_2566.PDF,ความเท่าเทียม,1,S,predefined
2566,Financials,Insurance,TLI2_2566,TLI2_2566.PDF,ความเป็นอิสระของคณะกรรมการ,1,G,predefined
2566,Financials,Insurance,TLI2_2566,TLI2_2566.PDF,การปฏิบัติตามข้อกำหนด,1,G,predefined
